"Goal"," Target"," Indicator"," SeriesCode"," SeriesDescription"," GeoAreaCode"," GeoAreaName"," TimePeriod"," Value"," Time_Detail"," UpperBound"," LowerBound"," BasePeriod"," Source"," FootNote"," Units"," Nature","Country"," [Age]","[Cities]","[Disability status]","[Education level]","[Freq]","[Hazard type]","[IHR Capacity]","[Level/Status]","[Location]","[Migratory status]","[Mode of transportation]","[Name of international agreement]","[Name of international institution]","[Name of non-communicable disease]","[Policy Domains]","[Quantile]","[Reporting Type]","[Sex]","[Tariff regime (status)]","[Type of facilities]","[Type of mobile technology]","[Type of occupation]","[Type of product]","[Type of skill]","[Type of speed]"
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","10.6","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","3.5","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2001","3.8","2001",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","5.0","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","5.3","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","4.6","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","13.4","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","3.9","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","12.4","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","12.9","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","4.3","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2002","3.6","2002",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","4.9","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","5.0","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","5.6","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","14.3","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","6.1","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","15.5","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","13.1","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","3.9","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2003","4.4","2003",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","7.2","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","17.2","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","18.5","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","6.7","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","6.2","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","5.2","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","19.8","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","5.6","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2004","4.7","2004",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","7.4","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","7.5","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","7.6","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","21.9","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","22.0","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","21.8","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","5.3","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","5.6","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2005","5.8","2005",,,,"ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","22.0","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","21.5","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","21.0","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","5.1","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","5.0","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","6.9","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","5.1","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","7.3","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2006","7.1","2006",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","4.1","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","6.5","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","6.2","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","19.3","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","5.9","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","18.8","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","19.8","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","4.4","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2007","4.3","2007",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","4.1","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","19.7","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","4.0","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","4.4","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","6.6","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","20.7","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","20.2","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24BOTHSEX","15-24",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","5.9","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+MALE","15+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2008","6.2","2008",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2009","26.3","2009",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24MALE","15-24",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2009","5.9","2009",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+BOTHSEX","25+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2009","23.8","2009",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15-24FEMALE","15-24",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2009","5.6","2009",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+FEMALE","25+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2009","6.2","2009",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","25+MALE","25+",,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2009","8.0","2009",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+FEMALE","15+",,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"8","8.5","8.5.2","SL_TLF_UEM","Unemployment rate, by sex and age (%)","752","Sweden","2009","8.4","2009",,,,"ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation;","PERCENT","C","15+BOTHSEX","15+",,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
